Week,Product_Category,Weekly_Demand
2013-01-21,Category_028,69764.0
2013-01-21,Category_029,338.0
2013-01-21,Category_030,108050.0
2013-01-21,Category_031,98.0
2013-01-21,Category_032,1418.0
2013-01-21,Category_033,60000.0
2013-01-28,Category_001,7877.0
2013-01-28,Category_003,1871.0
2013-01-28,Category_004,780.0
2013-01-28,Category_005,641125.0
2013-01-28,Category_006,1671278.0
2013-01-28,Category_007,938308.0
2013-01-28,Category_008,24.0
2013-01-28,Category_009,10384.0
2013-01-28,Category_010,42.0
2013-01-28,Category_011,8039.0
2013-01-28,Category_012,1.0
2013-01-28,Category_013,764.0
2013-01-28,Category_014,2.0
2013-01-28,Category_015,989.0
2013-01-28,Category_017,2.0
2013-01-28,Category_018,25.0
2013-01-28,Category_019,17514507.0
2013-01-28,Category_020,20842.0
2013-01-28,Category_021,20886.0
2013-01-28,Category_022,480.0
2013-01-28,Category_023,13402.0
2013-01-28,Category_024,2544.0
2013-01-28,Category_026,998.0
2013-01-28,Category_028,236658.0
2013-01-28,Category_030,62300.0
2013-01-28,Category_031,193.0
2013-01-28,Category_032,3102.0
2013-01-28,Category_033,160000.0
2013-02-04,Category_001,5768.0
2013-02-04,Category_003,2444.0
2013-02-04,Category_004,20.0
2013-02-04,Category_005,751595.0
2013-02-04,Category_006,1414756.0
2013-02-04,Category_007,544127.0
2013-02-04,Category_008,56.0
2013-02-04,Category_009,26151.0
2013-02-04,Category_010,74.0
2013-02-04,Category_011,7706.0
2013-02-04,Category_012,8.0
2013-02-04,Category_013,7443.0
2013-02-04,Category_015,7236.0
2013-02-04,Category_017,2200.0
2013-02-04,Category_018,103.0
2013-02-04,Category_019,18705441.0
2013-02-04,Category_020,3846.0
2013-02-04,Category_021,24464.0
2013-02-04,Category_022,114.0
2013-02-04,Category_023,4210.0
2013-02-04,Category_024,3693.0
2013-02-04,Category_025,3000.0
2013-02-04,Category_026,838.0
2013-02-04,Category_028,374973.0
2013-02-04,Category_029,80.0
2013-02-04,Category_030,150250.0
2013-02-04,Category_031,58.0
2013-02-04,Category_032,19196.0
2013-02-04,Category_033,260000.0
2013-02-11,Category_001,9836.0
2013-02-11,Category_003,274.0
2013-02-11,Category_005,380425.0
2013-02-11,Category_006,649938.0
2013-02-11,Category_007,164842.0
2013-02-11,Category_008,154.0
2013-02-11,Category_009,2172.0
2013-02-11,Category_010,16.0
2013-02-11,Category_011,6326.0
2013-02-11,Category_013,337.0
2013-02-11,Category_015,1737.0
2013-02-11,Category_018,124.0
2013-02-11,Category_019,11410786.0
2013-02-11,Category_020,3665.0
2013-02-11,Category_021,20111.0
2013-02-11,Category_022,543.0
2013-02-11,Category_023,19100.0
2013-02-11,Category_024,4031.0
2013-02-11,Category_026,812.0
2013-02-11,Category_028,52869.0
2013-02-11,Category_029,20.0
2013-02-11,Category_030,98300.0
2013-02-11,Category_031,80.0
2013-02-11,Category_032,30706.0
2013-02-11,Category_033,70000.0
2013-02-18,Category_001,6084.0
2013-02-18,Category_003,2055.0
2013-02-18,Category_004,20.0
2013-02-18,Category_005,714340.0
2013-02-18,Category_006,1366571.0
2013-02-18,Category_007,762255.0
2013-02-18,Category_008,28.0
2013-02-18,Category_009,5869.0
2013-02-18,Category_010,103.0
2013-02-18,Category_011,22077.0
2013-02-18,Category_013,1161.0
2013-02-18,Category_015,2101.0
2013-02-18,Category_017,1.0
2013-02-18,Category_018,90.0
2013-02-18,Category_019,13672100.0
2013-02-18,Category_020,1271.0
2013-02-18,Category_021,20216.0
2013-02-18,Category_022,2902.0
2013-02-18,Category_023,4350.0
2013-02-18,Category_024,1170.0
2013-02-18,Category_025,3000.0
2013-02-18,Category_026,934.0
2013-02-18,Category_028,118578.0
2013-02-18,Category_030,233400.0
2013-02-18,Category_031,30.0
2013-02-18,Category_032,2872.0
2013-02-18,Category_033,160000.0
2013-02-25,Category_001,6566.0
2013-02-25,Category_003,1955.0
2013-02-25,Category_005,556300.0
2013-02-25,Category_006,1163657.0
2013-02-25,Category_007,1740069.0
2013-02-25,Category_008,27.0
2013-02-25,Category_009,9113.0
2013-02-25,Category_010,56.0
2013-02-25,Category_011,28801.0
2013-02-25,Category_012,4.0
2013-02-25,Category_013,608.0
2013-02-25,Category_015,3069.0
2013-02-25,Category_017,17.0
2013-02-25,Category_018,131.0
2013-02-25,Category_019,14489503.0
2013-02-25,Category_020,13930.0
2013-02-25,Category_021,19226.0
2013-02-25,Category_022,1571.0
2013-02-25,Category_023,4973.0
2013-02-25,Category_024,4922.0
2013-02-25,Category_026,746.0
2013-02-25,Category_028,144289.0
2013-02-25,Category_029,40.0
2013-02-25,Category_030,167700.0
2013-02-25,Category_031,42.0
2013-02-25,Category_032,3122.0
2013-02-25,Category_033,100000.0
2013-03-04,Category_001,5361.0
2013-03-04,Category_003,2089.0
2013-03-04,Category_004,600.0
2013-03-04,Category_005,758070.0
2013-03-04,Category_006,1960320.0
2013-03-04,Category_007,487805.0
2013-03-04,Category_008,12.0
2013-03-04,Category_009,21242.0
2013-03-04,Category_010,22.0
2013-03-04,Category_011,8976.0
2013-03-04,Category_012,2.0
2013-03-04,Category_013,758.0
2013-03-04,Category_015,2194.0
2013-03-04,Category_017,3.0
2013-03-04,Category_018,54.0
2013-03-04,Category_019,17895997.0
2013-03-04,Category_020,8190.0
2013-03-04,Category_021,27817.0
2013-03-04,Category_022,857.0
2013-03-04,Category_023,33991.0
2013-03-04,Category_024,2857.0
2013-03-04,Category_026,539.0
2013-03-04,Category_028,105895.0
2013-03-04,Category_029,162.0
2013-03-04,Category_030,145150.0
2013-03-04,Category_031,24.0
2013-03-04,Category_032,5752.0
2013-03-04,Category_033,360000.0
2013-03-11,Category_001,6558.0
2013-03-11,Category_002,60.0
2013-03-11,Category_003,1653.0
2013-03-11,Category_004,200.0
2013-03-11,Category_005,759165.0
2013-03-11,Category_006,1495928.0
2013-03-11,Category_007,366423.0
2013-03-11,Category_008,62.0
2013-03-11,Category_009,13996.0
2013-03-11,Category_010,29.0
2013-03-11,Category_011,6057.0
2013-03-11,Category_012,4.0
2013-03-11,Category_013,1230.0
2013-03-11,Category_015,6416.0
2013-03-11,Category_017,1084.0
2013-03-11,Category_018,106.0
2013-03-11,Category_019,18925493.0
2013-03-11,Category_020,7127.0
2013-03-11,Category_021,14787.0
2013-03-11,Category_022,1541.0
2013-03-11,Category_023,3350.0
2013-03-11,Category_024,4623.0
2013-03-11,Category_026,1382.0
2013-03-11,Category_028,68053.0
2013-03-11,Category_029,686.0
2013-03-11,Category_030,138500.0
2013-03-11,Category_031,24.0
2013-03-11,Category_032,8142.0
2013-03-11,Category_033,40000.0
2013-03-18,Category_001,6245.0
2013-03-18,Category_003,3218.0
2013-03-18,Category_004,240.0
2013-03-18,Category_005,569375.0
2013-03-18,Category_006,1434378.0
2013-03-18,Category_007,508059.0
2013-03-18,Category_008,31.0
2013-03-18,Category_009,10060.0
2013-03-18,Category_010,60.0
2013-03-18,Category_011,7280.0
2013-03-18,Category_012,6.0
2013-03-18,Category_013,451.0
2013-03-18,Category_015,3219.0
2013-03-18,Category_018,494.0
2013-03-18,Category_019,13116211.0
2013-03-18,Category_020,6118.0
2013-03-18,Category_021,13544.0
2013-03-18,Category_022,952.0
2013-03-18,Category_023,9420.0
2013-03-18,Category_024,3052.0
2013-03-18,Category_026,1323.0
2013-03-18,Category_028,143474.0
2013-03-18,Category_029,134.0
2013-03-18,Category_030,125500.0
2013-03-18,Category_031,74.0
2013-03-18,Category_032,5656.0
2013-03-18,Category_033,150000.0
2013-03-25,Category_001,6291.0
2013-03-25,Category_003,1464.0
2013-03-25,Category_004,380.0
2013-03-25,Category_005,757750.0
2013-03-25,Category_006,831747.0
2013-03-25,Category_007,607072.0
2013-03-25,Category_008,9.0
2013-03-25,Category_009,10037.0
2013-03-25,Category_010,8.0
2013-03-25,Category_011,3707.0
2013-03-25,Category_012,2.0
2013-03-25,Category_013,962.0
2013-03-25,Category_015,14555.0
2013-03-25,Category_018,73.0
2013-03-25,Category_019,14232286.0
2013-03-25,Category_020,6772.0
2013-03-25,Category_021,18652.0
2013-03-25,Category_022,-626.0
2013-03-25,Category_023,10810.0
2013-03-25,Category_024,7060.0
2013-03-25,Category_026,782.0
2013-03-25,Category_028,113748.0
2013-03-25,Category_029,142.0
2013-03-25,Category_030,117401.0
2013-03-25,Category_031,9.0
2013-03-25,Category_032,9836.0
2013-03-25,Category_033,250000.0
2013-04-01,Category_001,6141.0
2013-04-01,Category_003,1237.0
2013-04-01,Category_004,719.0
2013-04-01,Category_005,716775.0
2013-04-01,Category_006,1959526.0
2013-04-01,Category_007,435908.0
2013-04-01,Category_008,41.0
2013-04-01,Category_009,21630.0
2013-04-01,Category_010,32.0
2013-04-01,Category_011,20930.0
2013-04-01,Category_013,1428.0
2013-04-01,Category_015,2979.0
2013-04-01,Category_017,3280.0
2013-04-01,Category_018,137.0
2013-04-01,Category_019,19297968.0
2013-04-01,Category_020,17878.0
2013-04-01,Category_021,20509.0
2013-04-01,Category_022,1113.0
2013-04-01,Category_023,7171.0
2013-04-01,Category_024,2611.0
2013-04-01,Category_026,727.0
2013-04-01,Category_028,259583.0
2013-04-01,Category_029,10.0
2013-04-01,Category_030,75200.0
2013-04-01,Category_031,139.0
2013-04-01,Category_032,13928.0
2013-04-01,Category_033,210000.0
2013-04-08,Category_001,5463.0
2013-04-08,Category_003,1054.0
2013-04-08,Category_004,777.0
2013-04-08,Category_005,504700.0
2013-04-08,Category_006,1673045.0
2013-04-08,Category_007,723557.0
2013-04-08,Category_008,14.0
2013-04-08,Category_009,9027.0
2013-04-08,Category_010,276.0
2013-04-08,Category_011,4357.0
2013-04-08,Category_012,6.0
2013-04-08,Category_013,732.0
2013-04-08,Category_014,16.0
2013-04-08,Category_015,1899.0
2013-04-08,Category_017,22.0
2013-04-08,Category_018,222.0
2013-04-08,Category_019,13385232.0
2013-04-08,Category_020,13016.0
2013-04-08,Category_021,18541.0
2013-04-08,Category_022,443.0
2013-04-08,Category_023,30546.0
2013-04-08,Category_024,2850.0
2013-04-08,Category_025,6000.0
2013-04-08,Category_026,1171.0
2013-04-08,Category_028,129722.0
2013-04-08,Category_030,162500.0
2013-04-08,Category_031,55.0
2013-04-08,Category_032,2250.0
2013-04-08,Category_033,140000.0
2013-04-15,Category_001,5521.0
2013-04-15,Category_003,1882.0
2013-04-15,Category_004,73.0
2013-04-15,Category_005,618375.0
2013-04-15,Category_006,1156922.0
2013-04-15,Category_007,400443.0
2013-04-15,Category_008,62.0
2013-04-15,Category_009,14623.0
2013-04-15,Category_010,18.0
2013-04-15,Category_011,5528.0
2013-04-15,Category_012,5.0
2013-04-15,Category_013,306.0
2013-04-15,Category_015,1939.0
2013-04-15,Category_017,43.0
2013-04-15,Category_018,307.0
2013-04-15,Category_019,15745664.0
2013-04-15,Category_020,6300.0
2013-04-15,Category_021,16376.0
2013-04-15,Category_022,5124.0
2013-04-15,Category_023,9901.0
2013-04-15,Category_024,4934.0
2013-04-15,Category_026,993.0
2013-04-15,Category_028,210028.0
2013-04-15,Category_029,387.0
2013-04-15,Category_030,148700.0
2013-04-15,Category_031,33.0
2013-04-15,Category_032,898.0
2013-04-15,Category_033,100000.0
2013-04-22,Category_001,6592.0
2013-04-22,Category_003,957.0
2013-04-22,Category_004,520.0
2013-04-22,Category_005,544250.0
2013-04-22,Category_006,2065942.0
2013-04-22,Category_007,542210.0
2013-04-22,Category_008,134.0
2013-04-22,Category_009,36839.0
2013-04-22,Category_010,11.0
2013-04-22,Category_011,5118.0
2013-04-22,Category_012,-4.0
2013-04-22,Category_013,5304.0
2013-04-22,Category_015,2963.0
2013-04-22,Category_017,11.0
2013-04-22,Category_018,343.0
2013-04-22,Category_019,17773295.0
2013-04-22,Category_020,-1077.0
2013-04-22,Category_021,21975.0
2013-04-22,Category_022,258.0
2013-04-22,Category_023,10405.0
2013-04-22,Category_024,3366.0
2013-04-22,Category_026,736.0
2013-04-22,Category_028,140608.0
2013-04-22,Category_029,82.0
2013-04-22,Category_030,227550.0
2013-04-22,Category_031,72.0
2013-04-22,Category_032,5074.0
2013-04-22,Category_033,160000.0
2013-04-29,Category_001,2762.0
2013-04-29,Category_003,833.0
2013-04-29,Category_004,600.0
2013-04-29,Category_005,566670.0
2013-04-29,Category_006,997123.0
2013-04-29,Category_007,728471.0
2013-04-29,Category_008,35.0
2013-04-29,Category_009,14828.0
2013-04-29,Category_011,17053.0
2013-04-29,Category_012,-2.0
2013-04-29,Category_013,452.0
2013-04-29,Category_014,1.0
2013-04-29,Category_015,1190.0
2013-04-29,Category_017,87.0
2013-04-29,Category_018,55.0
2013-04-29,Category_019,10711180.0
2013-04-29,Category_020,11865.0
2013-04-29,Category_021,7305.0
2013-04-29,Category_022,2449.0
2013-04-29,Category_023,2362.0
2013-04-29,Category_024,2895.0
2013-04-29,Category_026,602.0
2013-04-29,Category_028,52945.0
2013-04-29,Category_029,60.0
2013-04-29,Category_030,108700.0
2013-04-29,Category_031,36.0
2013-04-29,Category_032,26656.0
2013-04-29,Category_033,60000.0
2013-05-06,Category_001,4216.0
2013-05-06,Category_003,3291.0
2013-05-06,Category_004,960.0
2013-05-06,Category_005,564545.0
2013-05-06,Category_006,1812523.0
2013-05-06,Category_007,202455.0
2013-05-06,Category_009,16753.0
2013-05-06,Category_010,0.0
2013-05-06,Category_011,12591.0
2013-05-06,Category_012,13.0
2013-05-06,Category_013,1266.0
2013-05-06,Category_015,2891.0
2013-05-06,Category_017,2666.0
2013-05-06,Category_018,307.0
2013-05-06,Category_019,15302200.0
2013-05-06,Category_020,6153.0
2013-05-06,Category_021,14206.0
2013-05-06,Category_022,1169.0
2013-05-06,Category_023,14780.0
2013-05-06,Category_024,3302.0
2013-05-06,Category_026,982.0
2013-05-06,Category_028,292102.0
2013-05-06,Category_029,40.0
2013-05-06,Category_030,85700.0
2013-05-06,Category_031,68.0
2013-05-06,Category_032,6904.0
2013-05-06,Category_033,60000.0
2013-05-13,Category_001,5730.0
2013-05-13,Category_003,1111.0
2013-05-13,Category_004,960.0
2013-05-13,Category_005,997825.0
2013-05-13,Category_006,1449013.0
2013-05-13,Category_007,603519.0
2013-05-13,Category_008,44.0
2013-05-13,Category_009,11306.0
2013-05-13,Category_010,180.0
2013-05-13,Category_011,6166.0
2013-05-13,Category_012,1.0
2013-05-13,Category_013,918.0
2013-05-13,Category_014,1.0
2013-05-13,Category_015,1441.0
2013-05-13,Category_018,252.0
2013-05-13,Category_019,15756780.0
2013-05-13,Category_020,9081.0
2013-05-13,Category_021,17415.0
2013-05-13,Category_022,1600.0
2013-05-13,Category_023,24637.0
2013-05-13,Category_024,4661.0
2013-05-13,Category_026,1024.0
2013-05-13,Category_028,124561.0
2013-05-13,Category_029,40.0
2013-05-13,Category_030,173700.0
2013-05-13,Category_031,53.0
2013-05-13,Category_032,2022.0
2013-05-13,Category_033,140000.0
2013-05-20,Category_001,4641.0
2013-05-20,Category_003,1337.0
2013-05-20,Category_004,400.0
2013-05-20,Category_005,814585.0
2013-05-20,Category_006,2129209.0
2013-05-20,Category_007,593139.0
2013-05-20,Category_008,16.0
2013-05-20,Category_009,10382.0
2013-05-20,Category_010,204.0
2013-05-20,Category_011,9380.0
2013-05-20,Category_012,4.0
2013-05-20,Category_013,1913.0
2013-05-20,Category_015,2681.0
2013-05-20,Category_018,250.0
2013-05-20,Category_019,12960225.0
2013-05-20,Category_020,8102.0
2013-05-20,Category_021,12010.0
2013-05-20,Category_022,535.0
2013-05-20,Category_023,7830.0
2013-05-20,Category_024,13241.0
2013-05-20,Category_026,793.0
2013-05-20,Category_028,103748.0
2013-05-20,Category_029,180.0
2013-05-20,Category_030,67650.0
2013-05-20,Category_031,49.0
2013-05-20,Category_032,8150.0
2013-05-20,Category_033,290000.0
2013-05-27,Category_001,4498.0
2013-05-27,Category_003,1758.0
2013-05-27,Category_005,660480.0
2013-05-27,Category_006,1388869.0
2013-05-27,Category_007,882950.0
2013-05-27,Category_008,16.0
2013-05-27,Category_009,8133.0
2013-05-27,Category_010,17.0
2013-05-27,Category_011,3182.0
2013-05-27,Category_012,10.0
2013-05-27,Category_013,85.0
2013-05-27,Category_015,2884.0
2013-05-27,Category_017,1.0
2013-05-27,Category_018,228.0
2013-05-27,Category_019,16615973.0
2013-05-27,Category_020,14283.0
2013-05-27,Category_021,16345.0
2013-05-27,Category_022,4259.0
2013-05-27,Category_023,3370.0
2013-05-27,Category_024,4140.0
2013-05-27,Category_026,680.0
2013-05-27,Category_028,127738.0
2013-05-27,Category_029,470.0
2013-05-27,Category_030,171300.0
2013-05-27,Category_031,102.0
2013-05-27,Category_032,17318.0
2013-05-27,Category_033,150000.0
2013-06-03,Category_001,7251.0
2013-06-03,Category_003,717.0
2013-06-03,Category_005,788995.0
2013-06-03,Category_006,1620534.0
2013-06-03,Category_007,131383.0
2013-06-03,Category_008,63.0
2013-06-03,Category_009,3353.0
2013-06-03,Category_011,23152.0
2013-06-03,Category_013,324.0
2013-06-03,Category_015,4238.0
2013-06-03,Category_017,17.0
2013-06-03,Category_018,280.0
2013-06-03,Category_019,17901390.0
2013-06-03,Category_020,19953.0
2013-06-03,Category_021,19612.0
2013-06-03,Category_022,1048.0
2013-06-03,Category_023,6516.0
2013-06-03,Category_024,3489.0
2013-06-03,Category_026,1233.0
2013-06-03,Category_028,194929.0
2013-06-03,Category_030,286600.0
2013-06-03,Category_031,24.0
2013-06-03,Category_032,52490.0
2013-06-03,Category_033,130000.0
2013-06-10,Category_001,5312.0
2013-06-10,Category_002,7.0
2013-06-10,Category_003,1008.0
2013-06-10,Category_004,200.0
2013-06-10,Category_005,595600.0
2013-06-10,Category_006,1610612.0
2013-06-10,Category_007,336783.0
2013-06-10,Category_008,4.0
2013-06-10,Category_009,11011.0
2013-06-10,Category_010,10.0
2013-06-10,Category_011,3939.0
2013-06-10,Category_013,989.0
2013-06-10,Category_015,1628.0
2013-06-10,Category_018,260.0
2013-06-10,Category_019,16201880.0
2013-06-10,Category_020,8597.0
2013-06-10,Category_021,8614.0
2013-06-10,Category_022,908.0
2013-06-10,Category_023,24880.0
2013-06-10,Category_024,1907.0
2013-06-10,Category_026,1007.0
2013-06-10,Category_028,117110.0
2013-06-10,Category_029,120.0
2013-06-10,Category_030,167300.0
2013-06-10,Category_031,50.0
2013-06-10,Category_032,16406.0
2013-06-10,Category_033,130000.0
2013-06-17,Category_001,4844.0
2013-06-17,Category_002,2.0
2013-06-17,Category_003,875.0
2013-06-17,Category_004,160.0
2013-06-17,Category_005,621575.0
2013-06-17,Category_006,890289.0
2013-06-17,Category_007,506189.0
2013-06-17,Category_008,60.0
2013-06-17,Category_009,21596.0
2013-06-17,Category_011,3782.0
2013-06-17,Category_012,3.0
2013-06-17,Category_013,243.0
2013-06-17,Category_015,3470.0
2013-06-17,Category_017,1007.0
2013-06-17,Category_018,356.0
2013-06-17,Category_019,13353627.0
2013-06-17,Category_020,3262.0
2013-06-17,Category_021,13340.0
2013-06-17,Category_022,3410.0
2013-06-17,Category_023,8441.0
2013-06-17,Category_024,8049.0
2013-06-17,Category_026,2180.0
2013-06-17,Category_028,130056.0
2013-06-17,Category_029,30.0
2013-06-17,Category_030,106550.0
2013-06-17,Category_031,362.0
2013-06-17,Category_032,2046.0
2013-06-17,Category_033,320000.0
2013-06-24,Category_001,5459.0
2013-06-24,Category_003,2339.0
2013-06-24,Category_004,1180.0
2013-06-24,Category_005,842400.0
2013-06-24,Category_006,1775656.0
2013-06-24,Category_007,1206035.0
2013-06-24,Category_008,34.0
2013-06-24,Category_009,14132.0
2013-06-24,Category_010,3.0
2013-06-24,Category_011,12959.0
2013-06-24,Category_013,552.0
2013-06-24,Category_015,4417.0
2013-06-24,Category_017,10.0
2013-06-24,Category_018,264.0
2013-06-24,Category_019,15385940.0
2013-06-24,Category_020,9012.0
2013-06-24,Category_021,26363.0
2013-06-24,Category_022,1230.0
2013-06-24,Category_023,1595.0
2013-06-24,Category_024,4130.0
2013-06-24,Category_026,591.0
2013-06-24,Category_028,216796.0
2013-06-24,Category_029,-80.0
2013-06-24,Category_030,220550.0
2013-06-24,Category_031,38.0
2013-06-24,Category_032,1394.0
2013-06-24,Category_033,220000.0
2013-07-01,Category_001,4995.0
2013-07-01,Category_003,1804.0
2013-07-01,Category_004,1125.0
2013-07-01,Category_005,740485.0
2013-07-01,Category_006,1414814.0
2013-07-01,Category_007,350483.0
2013-07-01,Category_008,31.0
2013-07-01,Category_009,11445.0
2013-07-01,Category_010,267.0
2013-07-01,Category_011,4243.0
2013-07-01,Category_012,1.0
2013-07-01,Category_013,2543.0
2013-07-01,Category_015,6569.0
2013-07-01,Category_017,3.0
2013-07-01,Category_018,284.0
2013-07-01,Category_019,15515817.0
2013-07-01,Category_020,5431.0
2013-07-01,Category_021,25174.0
2013-07-01,Category_022,3164.0
2013-07-01,Category_023,9915.0
2013-07-01,Category_024,2669.0
2013-07-01,Category_026,1292.0
2013-07-01,Category_028,196542.0
2013-07-01,Category_030,208100.0
2013-07-01,Category_031,244.0
2013-07-01,Category_032,16424.0
2013-07-01,Category_033,120000.0
2013-07-08,Category_001,6339.0
2013-07-08,Category_003,1207.0
2013-07-08,Category_005,490490.0
2013-07-08,Category_006,1748235.0
2013-07-08,Category_007,346546.0
2013-07-08,Category_008,73.0
2013-07-08,Category_009,22198.0
2013-07-08,Category_010,674.0
2013-07-08,Category_011,12688.0
2013-07-08,Category_012,1.0
2013-07-08,Category_013,508.0
2013-07-08,Category_015,2829.0
2013-07-08,Category_017,1.0
2013-07-08,Category_018,230.0
2013-07-08,Category_019,13053846.0
2013-07-08,Category_020,7477.0
2013-07-08,Category_021,17176.0
2013-07-08,Category_022,348.0
2013-07-08,Category_023,8351.0
2013-07-08,Category_024,3640.0
2013-07-08,Category_026,641.0
2013-07-08,Category_028,155151.0
2013-07-08,Category_029,270.0
2013-07-08,Category_030,177000.0
2013-07-08,Category_031,91.0
2013-07-08,Category_032,6492.0
2013-07-08,Category_033,150000.0
2013-07-15,Category_001,6762.0
2013-07-15,Category_003,2780.0
2013-07-15,Category_004,420.0
2013-07-15,Category_005,683145.0
2013-07-15,Category_006,1432249.0
2013-07-15,Category_007,208024.0
2013-07-15,Category_008,17.0
2013-07-15,Category_009,6931.0
2013-07-15,Category_010,566.0
2013-07-15,Category_011,7489.0
2013-07-15,Category_012,539.0
2013-07-15,Category_013,367.0
2013-07-15,Category_015,2191.0
2013-07-15,Category_017,305.0
2013-07-15,Category_018,130.0
2013-07-15,Category_019,15318804.0
2013-07-15,Category_020,2720.0
2013-07-15,Category_021,22191.0
2013-07-15,Category_022,4951.0
2013-07-15,Category_023,13404.0
2013-07-15,Category_024,3864.0
2013-07-15,Category_026,595.0
2013-07-15,Category_028,159113.0
2013-07-15,Category_030,460800.0
2013-07-15,Category_031,10.0
2013-07-15,Category_032,6972.0
2013-07-15,Category_033,120000.0
2013-07-22,Category_001,7377.0
2013-07-22,Category_003,987.0
2013-07-22,Category_004,40.0
2013-07-22,Category_005,899750.0
2013-07-22,Category_006,2015066.0
2013-07-22,Category_007,301727.0
2013-07-22,Category_008,15.0
2013-07-22,Category_009,11436.0
2013-07-22,Category_010,22.0
2013-07-22,Category_011,6095.0
2013-07-22,Category_013,382.0
2013-07-22,Category_015,1606.0
2013-07-22,Category_017,4031.0
2013-07-22,Category_018,179.0
2013-07-22,Category_019,17771241.0
2013-07-22,Category_020,5371.0
2013-07-22,Category_021,11572.0
2013-07-22,Category_022,1695.0
2013-07-22,Category_023,58970.0
2013-07-22,Category_024,3610.0
2013-07-22,Category_026,789.0
2013-07-22,Category_028,150776.0
2013-07-22,Category_029,92.0
2013-07-22,Category_030,80750.0
2013-07-22,Category_031,104.0
2013-07-22,Category_032,67962.0
2013-07-22,Category_033,110000.0
2013-07-29,Category_001,8301.0
2013-07-29,Category_003,577.0
2013-07-29,Category_004,400.0
2013-07-29,Category_005,730510.0
2013-07-29,Category_006,2215782.0
2013-07-29,Category_007,251379.0
2013-07-29,Category_008,1.0
2013-07-29,Category_009,14848.0
2013-07-29,Category_010,10.0
2013-07-29,Category_011,6397.0
2013-07-29,Category_012,12.0
2013-07-29,Category_013,452.0
2013-07-29,Category_014,1.0
2013-07-29,Category_015,2168.0
2013-07-29,Category_018,128.0
2013-07-29,Category_019,18525270.0
2013-07-29,Category_020,1008.0
2013-07-29,Category_021,23037.0
2013-07-29,Category_022,467.0
2013-07-29,Category_023,12825.0
2013-07-29,Category_024,4805.0
2013-07-29,Category_026,923.0
2013-07-29,Category_028,197121.0
2013-07-29,Category_029,2.0
2013-07-29,Category_030,210900.0
2013-07-29,Category_031,73.0
2013-07-29,Category_032,18162.0
2013-07-29,Category_033,190000.0
2013-08-05,Category_001,4793.0
2013-08-05,Category_003,2429.0
2013-08-05,Category_005,607195.0
2013-08-05,Category_006,891677.0
2013-08-05,Category_007,397732.0
2013-08-05,Category_008,6.0
2013-08-05,Category_009,19275.0
2013-08-05,Category_010,30.0
2013-08-05,Category_011,3510.0
2013-08-05,Category_013,428.0
2013-08-05,Category_015,1660.0
2013-08-05,Category_017,72.0
2013-08-05,Category_018,71.0
2013-08-05,Category_019,15265584.0
2013-08-05,Category_020,1190.0
2013-08-05,Category_021,25810.0
2013-08-05,Category_022,730.0
2013-08-05,Category_023,5701.0
2013-08-05,Category_024,5138.0
2013-08-05,Category_026,1090.0
2013-08-05,Category_028,177929.0
2013-08-05,Category_029,50.0
2013-08-05,Category_030,71900.0
2013-08-05,Category_031,31.0
2013-08-05,Category_032,25084.0
2013-08-05,Category_033,250000.0
2013-08-12,Category_001,2172.0
2013-08-12,Category_003,2080.0
2013-08-12,Category_005,378025.0
2013-08-12,Category_006,771589.0
2013-08-12,Category_007,340798.0
2013-08-12,Category_009,9186.0
2013-08-12,Category_010,27.0
2013-08-12,Category_011,15440.0
2013-08-12,Category_012,1.0
2013-08-12,Category_013,800.0
2013-08-12,Category_015,1307.0
2013-08-12,Category_017,51.0
2013-08-12,Category_018,318.0
2013-08-12,Category_019,8658311.0
2013-08-12,Category_020,2825.0
2013-08-12,Category_021,5846.0
2013-08-12,Category_022,2235.0
2013-08-12,Category_023,34850.0
2013-08-12,Category_024,1392.0
2013-08-12,Category_026,1476.0
2013-08-12,Category_028,151035.0
2013-08-12,Category_029,483.0
2013-08-12,Category_030,1002900.0
2013-08-12,Category_031,1.0
2013-08-12,Category_032,7900.0
2013-08-12,Category_033,10000.0
2013-08-19,Category_001,8459.0
2013-08-19,Category_002,4.0
2013-08-19,Category_003,593.0
2013-08-19,Category_004,220.0
2013-08-19,Category_005,706900.0
2013-08-19,Category_006,1984704.0
2013-08-19,Category_007,703289.0
2013-08-19,Category_008,26.0
2013-08-19,Category_009,13929.0
2013-08-19,Category_010,66.0
2013-08-19,Category_011,8992.0
2013-08-19,Category_012,6.0
2013-08-19,Category_013,2777.0
2013-08-19,Category_015,1214.0
2013-08-19,Category_017,4.0
2013-08-19,Category_018,205.0
2013-08-19,Category_019,17532684.0
2013-08-19,Category_020,934.0
2013-08-19,Category_021,13816.0
2013-08-19,Category_022,865.0
2013-08-19,Category_023,3075.0
2013-08-19,Category_024,5228.0
2013-08-19,Category_026,2567.0
2013-08-19,Category_028,210961.0
2013-08-19,Category_029,140.0
2013-08-19,Category_030,183900.0
2013-08-19,Category_031,34.0
2013-08-19,Category_032,19564.0
2013-08-19,Category_033,70000.0
2013-08-26,Category_001,5620.0
2013-08-26,Category_002,41.0
2013-08-26,Category_003,3562.0
2013-08-26,Category_004,4120.0
2013-08-26,Category_005,944475.0
2013-08-26,Category_006,994874.0
2013-08-26,Category_007,916695.0
2013-08-26,Category_008,10.0
2013-08-26,Category_009,19413.0
2013-08-26,Category_010,56.0
